creative_id,campaign_id,advertiser_name,app_name,vertical,format,width,height,language,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,asset_file
500855,20142,PlateSprint,PlateSprint Go,food_delivery,interstitial,360,640,fr,2026-01-28,competitive,late-night,Watch now,Hungry? We got you,Fresh favorites nearby,black,calm,5,0.225,67,0.99,0.901,0.091,0.614,0.501,0,2,0,1,0,0,assets/creative_500855.png
500856,20142,PlateSprint,PlateSprint Go,food_delivery,banner,320,480,fr,2026-01-23,urgency,fast,Get offer,2-for-1 tonight,Late-night deals available,yellow,urgent,0,0.556,24,0.782,0.726,0.633,0.541,0.392,0,3,0,1,0,0,assets/creative_500856.png
500857,20142,PlateSprint,PlateSprint Go,food_delivery,banner,320,480,en,2026-01-23,urgency,fast,Install now,Dinner in minutes,Late-night deals available,yellow,urgent,0,0.462,56,0.969,0.463,0.319,0.736,0.283,1,3,1,1,0,0,assets/creative_500857.png
500858,20143,StarVault,StarVault Play,entertainment,banner,320,480,es,2026-01-07,trailer,free rewards,Watch now,Watch what’s trending,New hits every week,orange,excited,0,0.05,36,0.732,0.56,0.307,0.953,0.499,3,1,0,0,0,1,assets/creative_500858.png
500859,20143,StarVault,StarVault Play,entertainment,interstitial,360,640,en,2026-01-22,trailer,exclusive,Start now,Stream the hype,Cancel anytime,orange,adventurous,5,0.208,12,0.841,0.463,0.454,0.757,0.571,2,1,0,0,0,1,assets/creative_500859.png
500860,20143,StarVault,StarVault Play,entertainment,native,320,320,en,2026-01-15,celebrity,cashback,Get offer,Exclusive tonight,Cancel anytime,lime,calm,0,0.784,49,0.914,0.549,0.208,0.706,0.79,1,1,0,0,0,0,assets/creative_500860.png
500861,20143,StarVault,StarVault Play,entertainment,interstitial,360,640,en,2026-01-09,drama,new season,Try for free,A new season drops,Cancel anytime,blue,excited,8,0.097,53,0.805,0.449,0.072,0.768,0.601,1,0,0,0,0,0,assets/creative_500861.png
500862,20143,StarVault,StarVault Play,entertainment,interstitial,360,640,es,2026-01-10,trailer,cashback,Order now,Watch what’s trending,Start free today,black,premium,5,0.39,23,0.848,0.419,0.02,0.792,0.618,1,2,1,0,0,1,assets/creative_500862.png
500863,20143,StarVault,StarVault Play,entertainment,interstitial,360,640,en,2026-01-21,drama,cashback,Order now,Binge starts now,Start free today,purple,trustworthy,8,0.361,27,0.774,0.495,0.599,0.962,0.644,2,0,0,0,0,1,assets/creative_500863.png
500864,20144,PixelForge,PixelForge Legends,gaming,rewarded_video,360,640,en,2026-01-25,feature-focus,free rewards,Install now,Beat your rivals,No ads in first week,blue,trustworthy,30,0.597,47,0.733,0.42,0.663,0.769,0.794,0,0,0,0,1,0,assets/creative_500864.png
500865,20144,PixelForge,PixelForge Legends,gaming,native,320,320,ja,2026-01-12,fantasy,competition,Install now,Beat your rivals,No ads in first week,lime,adventurous,0,0.677,59,0.769,0.593,0.295,0.492,1.0,1,1,0,0,0,0,assets/creative_500865.png
500866,20144,PixelForge,PixelForge Legends,gaming,interstitial,360,640,en,2026-01-10,fantasy,save smarter,Get offer,Unlock rare gear,No ads in first week,purple,excited,0,0.593,31,0.614,0.854,0.539,0.465,0.947,1,3,0,0,0,1,assets/creative_500866.png
500867,20144,PixelForge,PixelForge Legends,gaming,interstitial,360,640,en,2026-01-23,reward,discover,Get offer,Join the arena,Play with friends tonight,lime,urgent,8,0.246,13,0.77,0.628,0.471,0.609,0.944,0,1,0,0,1,0,assets/creative_500867.png
500868,20144,PixelForge,PixelForge Legends,gaming,rewarded_video,360,640,ja,2026-01-14,fantasy,book now,Get offer,Unlock rare gear,No ads in first week,orange,premium,6,0.05,61,0.821,0.245,0.486,0.725,1.0,2,1,0,0,0,0,assets/creative_500868.png
500869,20144,PixelForge,PixelForge Legends,gaming,native,320,320,pt,2026-01-25,minimalist,competition,Get offer,Level up today,Free rewards for new players,blue,playful,0,0.26,55,0.731,0.325,0.423,0.524,0.822,2,2,0,0,1,1,assets/creative_500869.png
500870,20145,VantaStyle,VantaStyle Shop,ecommerce,native,320,320,de,2026-01-17,urgency,new collection,Order now,Up to 40% off,Free shipping over $25,beige,premium,0,0.614,78,0.816,0.721,0.198,0.413,0.512,2,1,1,1,0,0,assets/creative_500870.png
500871,20145,VantaStyle,VantaStyle Shop,ecommerce,native,320,320,de,2026-01-31,ugc,new collection,Shop now,New collection drop,Only this weekend,purple,premium,0,0.855,12,0.824,0.587,0.428,0.403,0.495,3,3,1,0,0,1,assets/creative_500871.png
500872,20145,VantaStyle,VantaStyle Shop,ecommerce,banner,320,480,de,2026-02-02,ugc,before/after,Book now,New collection drop,Only this weekend,pink,excited,0,0.495,77,0.644,0.703,0.356,0.461,0.406,1,2,1,1,0,1,assets/creative_500872.png
500873,20145,VantaStyle,VantaStyle Shop,ecommerce,interstitial,360,640,fr,2026-01-31,celebrity,power-up,Install now,Your next favorite pick,Free shipping over $25,red,calm,12,0.725,61,0.878,0.586,0.551,0.729,0.373,0,3,1,0,0,0,assets/creative_500873.png
500874,20145,VantaStyle,VantaStyle Shop,ecommerce,native,320,320,de,2026-01-20,discount,limited offer,Watch now,Your next favorite pick,Only this weekend,lime,calm,0,0.358,53,0.873,0.653,0.122,0.592,0.373,2,2,1,1,0,0,assets/creative_500874.png
500875,20145,VantaStyle,VantaStyle Shop,ecommerce,interstitial,360,640,fr,2026-01-23,discount,watch now,Install now,Limited stock,Free shipping over $25,orange,urgent,5,0.297,27,0.872,0.93,0.299,0.805,0.695,1,2,1,1,0,1,assets/creative_500875.png
500876,20146,EarnPath,EarnPath Saver,fintech,rewarded_video,360,640,fr,2026-01-16,feature-focus,cashback,Try for free,Secure & simple,Built for peace of mind,lime,calm,30,0.451,46,0.93,0.966,0.342,0.221,0.148,2,1,1,0,0,0,assets/creative_500876.png
500877,20146,EarnPath,EarnPath Saver,fintech,interstitial,360,640,it,2026-01-18,feature-focus,challenge,Learn more,Secure & simple,No hidden fees,blue,urgent,12,0.231,60,0.915,0.724,0.062,0.381,0.209,1,1,0,0,0,0,assets/creative_500877.png
500878,20146,EarnPath,EarnPath Saver,fintech,native,320,320,it,2026-01-07,trust,security,Watch now,Save with confidence,No hidden fees,green,playful,0,0.38,49,0.889,0.672,0.128,0.291,0.381,1,0,0,0,0,0,assets/creative_500878.png
500879,20146,EarnPath,EarnPath Saver,fintech,native,320,320,fr,2026-01-21,testimonial,cashback,Book now,"Your money, clearer",No hidden fees,purple,calm,0,0.296,70,0.895,0.496,0.116,0.437,0.033,1,0,0,0,0,0,assets/creative_500879.png
500880,20146,EarnPath,EarnPath Saver,fintech,native,320,320,fr,2026-01-17,trust,earn more,Book now,Track every euro,"Fast signup, instant card",blue,trustworthy,0,0.567,34,0.99,0.884,0.285,0.254,0.261,0,2,0,0,0,0,assets/creative_500880.png
500881,20146,EarnPath,EarnPath Saver,fintech,banner,320,480,fr,2026-01-07,trust,cashback,Install now,Track every euro,No hidden fees,black,playful,0,0.335,49,0.99,0.98,0.132,0.407,0.48,0,1,0,0,0,0,assets/creative_500881.png
500882,20147,CloudRoute,CloudRoute Getaway,travel,banner,320,480,es,2026-01-24,wanderlust,save smarter,Start now,Escape this weekend,Special fares today,blue,urgent,0,0.205,34,0.862,0.534,0.429,0.745,0.648,0,1,1,1,0,0,assets/creative_500882.png
500883,20147,CloudRoute,CloudRoute Getaway,travel,interstitial,360,640,en,2026-02-05,product-focus,exclusive,Book now,Book your next trip,Flexible booking options,purple,premium,12,0.468,63,0.873,0.588,0.02,0.831,0.593,1,1,0,1,0,1,assets/creative_500883.png
500884,20147,CloudRoute,CloudRoute Getaway,travel,rewarded_video,360,640,en,2026-02-05,discount,save smarter,Try for free,Fly smarter,Special fares today,lime,adventurous,15,0.585,53,0.789,0.567,0.135,0.537,0.516,0,0,1,0,0,1,assets/creative_500884.png
500885,20147,CloudRoute,CloudRoute Getaway,travel,native,320,320,es,2026-01-29,destination,limited offer,Try for free,Last-minute savings,Hotels + flights in one tap,blue,urgent,0,0.372,75,0.629,0.541,0.572,0.85,0.493,0,1,1,1,0,0,assets/creative_500885.png
500886,20147,CloudRoute,CloudRoute Getaway,travel,native,320,320,es,2026-01-22,wanderlust,2-for-1,Order now,Book your next trip,Flexible booking options,lime,playful,0,0.394,58,0.706,0.611,0.326,0.585,0.393,1,1,1,0,0,1,assets/creative_500886.png
500887,20147,CloudRoute,CloudRoute Getaway,travel,interstitial,360,640,en,2026-01-22,destination,escape,Order now,Dream destinations await,Flexible booking options,teal,urgent,12,0.555,70,0.644,0.663,0.24,0.603,0.544,0,3,0,1,0,0,assets/creative_500887.png
500888,20148,SnapMeal,SnapMeal Express,food_delivery,native,320,320,de,2026-01-26,combo,fast,Get offer,Hungry? We got you,Fresh favorites nearby,blue,excited,0,0.539,69,0.838,0.381,0.293,0.818,0.422,2,3,0,1,0,0,assets/creative_500888.png
500889,20148,SnapMeal,SnapMeal Express,food_delivery,banner,320,480,de,2026-01-21,minimalist,2-for-1,Try for free,"Your cravings, delivered",Late-night deals available,orange,urgent,0,0.524,36,0.84,0.3,0.278,0.505,0.181,0,0,0,1,0,0,assets/creative_500889.png
500890,20148,SnapMeal,SnapMeal Express,food_delivery,banner,320,480,en,2026-01-30,discount,last-minute deal,Get offer,"Your cravings, delivered",Free delivery over $15,orange,playful,0,0.606,42,0.662,0.506,0.405,0.34,0.262,0,1,1,0,0,1,assets/creative_500890.png
500891,20148,SnapMeal,SnapMeal Express,food_delivery,native,320,320,es,2026-02-04,urgency,free delivery,Claim reward,2-for-1 tonight,Free delivery over $15,black,premium,0,0.932,47,0.665,0.421,0.02,0.585,0.334,1,4,1,0,0,1,assets/creative_500891.png
500892,20148,SnapMeal,SnapMeal Express,food_delivery,rewarded_video,360,640,es,2026-01-28,combo,fast,Order now,2-for-1 tonight,Late-night deals available,purple,excited,10,0.351,76,0.883,0.412,0.369,0.534,0.429,0,3,1,1,0,0,assets/creative_500892.png
500893,20148,SnapMeal,SnapMeal Express,food_delivery,interstitial,360,640,en,2026-01-27,food-closeup,discover,Book now,Hungry? We got you,Late-night deals available,orange,calm,8,0.605,49,0.99,0.409,0.383,0.433,0.386,1,2,0,1,0,0,assets/creative_500893.png
500894,20149,MoonScreen,MoonScreen Box,entertainment,interstitial,360,640,es,2026-01-21,celebrity,trending,Order now,Exclusive tonight,Start free today,purple,adventurous,5,0.458,45,0.713,0.411,0.522,0.877,0.359,2,2,0,0,0,1,assets/creative_500894.png
500895,20149,MoonScreen,MoonScreen Box,entertainment,native,320,320,pt,2026-01-23,ugc,exclusive,Book now,A new season drops,New hits every week,orange,premium,0,0.278,20,0.755,0.405,0.565,0.612,0.79,2,1,0,0,0,1,assets/creative_500895.png
500896,20149,MoonScreen,MoonScreen Box,entertainment,native,320,320,pt,2026-01-29,drama,trending,Get offer,Watch what’s trending,Start free today,blue,urgent,0,0.156,24,0.739,0.53,0.37,0.532,0.685,2,0,0,0,0,0,assets/creative_500896.png
500897,20149,MoonScreen,MoonScreen Box,entertainment,native,320,320,es,2026-01-22,trailer,free shipping,Order now,Watch what’s trending,Start free today,purple,trustworthy,0,0.223,20,0.982,0.693,0.08,0.476,0.716,0,2,0,0,1,1,assets/creative_500897.png
500898,20149,MoonScreen,MoonScreen Box,entertainment,native,320,320,en,2026-02-05,drama,exclusive,Watch now,Binge starts now,Cancel anytime,blue,urgent,0,0.391,59,0.758,0.71,0.445,0.877,0.628,1,1,0,0,0,1,assets/creative_500898.png
500899,20149,MoonScreen,MoonScreen Box,entertainment,interstitial,360,640,pt,2026-01-30,food-closeup,trending,Watch now,Exclusive tonight,Cancel anytime,blue,calm,0,0.59,59,0.67,0.585,0.442,0.613,0.541,0,1,0,0,0,0,assets/creative_500899.png
500900,20150,NeonArena,NeonArena Saga,gaming,rewarded_video,360,640,en,2026-01-07,feature-focus,challenge,Install now,Join the arena,Free rewards for new players,lime,trustworthy,30,0.136,39,0.664,0.543,0.347,0.829,0.868,2,2,1,0,0,0,assets/creative_500900.png
500901,20150,NeonArena,NeonArena Saga,gaming,rewarded_video,360,640,ja,2026-01-22,reward,free rewards,Order now,Win epic rewards,Play with friends tonight,purple,calm,30,0.338,45,0.694,0.66,0.375,0.283,0.813,1,2,0,0,1,0,assets/creative_500901.png
500902,20150,NeonArena,NeonArena Saga,gaming,rewarded_video,360,640,en,2026-01-12,competitive,fast,Get offer,Win epic rewards,Play with friends tonight,lime,playful,10,0.263,32,0.594,0.71,0.439,0.186,0.955,1,1,0,0,1,0,assets/creative_500902.png
500903,20150,NeonArena,NeonArena Saga,gaming,playable,360,640,ja,2026-01-14,fantasy,power-up,Start now,Unlock rare gear,Free rewards for new players,purple,adventurous,20,0.552,64,0.655,0.789,0.824,0.724,1.0,1,2,0,0,1,1,assets/creative_500903.png
500904,20150,NeonArena,NeonArena Saga,gaming,interstitial,360,640,ja,2026-01-10,competitive,competition,Book now,Join the arena,No ads in first week,blue,calm,5,0.429,38,0.785,0.525,0.517,0.91,0.909,1,2,0,0,0,0,assets/creative_500904.png
500905,20150,NeonArena,NeonArena Saga,gaming,playable,360,640,en,2026-01-13,reward,cashback,Start now,Level up today,No ads in first week,purple,premium,20,0.066,46,0.584,0.479,0.448,0.652,0.891,2,2,0,0,0,0,assets/creative_500905.png
500906,20151,ThreadMark,ThreadMark Club,ecommerce,banner,320,480,pt,2026-01-19,celebrity,free shipping,Install now,New collection drop,Shop bestsellers now,purple,adventurous,0,0.61,60,0.99,0.657,0.641,0.474,0.399,1,1,0,0,0,0,assets/creative_500906.png
500907,20151,ThreadMark,ThreadMark Club,ecommerce,native,320,320,en,2026-01-20,testimonial,limited offer,Book now,Up to 40% off,Only this weekend,white,adventurous,0,0.608,84,0.914,0.761,0.366,0.629,0.566,1,2,0,1,0,0,assets/creative_500907.png
500908,20151,ThreadMark,ThreadMark Club,ecommerce,interstitial,360,640,en,2026-01-19,ugc,free shipping,Learn more,Your next favorite pick,Only this weekend,purple,playful,0,0.257,66,0.782,0.712,0.302,0.705,0.202,1,1,0,0,0,1,assets/creative_500908.png
500909,20151,ThreadMark,ThreadMark Club,ecommerce,banner,320,480,en,2026-01-17,testimonial,challenge,Start now,Up to 40% off,Free shipping over $25,orange,premium,0,0.69,47,0.99,0.67,0.163,0.333,0.227,1,1,1,0,0,0,assets/creative_500909.png
500910,20151,ThreadMark,ThreadMark Club,ecommerce,native,320,320,pt,2026-01-28,ugc,before/after,Get offer,New collection drop,Free shipping over $25,pink,playful,0,0.819,70,0.986,0.426,0.53,0.65,0.595,2,3,0,1,0,0,assets/creative_500910.png
500911,20151,ThreadMark,ThreadMark Club,ecommerce,rewarded_video,360,640,en,2026-01-24,product-focus,new collection,Get offer,Flash sale live,Free shipping over $25,teal,premium,6,0.744,24,0.83,0.607,0.481,0.666,0.35,1,2,0,1,0,1,assets/creative_500911.png
500912,20152,CoinBridge,CoinBridge Pay,fintech,banner,320,480,it,2026-01-11,testimonial,earn more,Learn more,"Your money, clearer","Fast signup, instant card",lime,trustworthy,0,0.196,56,0.859,0.788,0.336,0.281,0.338,0,0,1,0,0,0,assets/creative_500912.png
500913,20152,CoinBridge,CoinBridge Pay,fintech,banner,320,480,en,2026-01-17,discount,security,Claim reward,"Your money, clearer",No hidden fees,black,playful,0,0.428,52,0.93,0.572,0.455,0.38,0.423,2,2,0,0,0,0,assets/creative_500913.png
500914,20152,CoinBridge,CoinBridge Pay,fintech,native,320,320,en,2026-01-02,minimalist,limited offer,Try for free,Save with confidence,No hidden fees,black,premium,0,0.272,55,0.826,0.653,0.417,0.428,0.15,2,1,0,1,0,1,assets/creative_500914.png
500915,20152,CoinBridge,CoinBridge Pay,fintech,banner,320,480,it,2026-01-19,testimonial,cashback,Order now,Secure & simple,Built for peace of mind,lime,premium,0,0.418,61,0.895,0.834,0.14,0.188,0.28,0,0,0,0,0,0,assets/creative_500915.png
500916,20152,CoinBridge,CoinBridge Pay,fintech,rewarded_video,360,640,en,2026-01-06,trust,earn more,Try for free,Secure & simple,"Fast signup, instant card",lime,playful,6,0.372,40,0.958,0.861,0.438,0.486,0.589,0,1,0,0,0,0,assets/creative_500916.png
500917,20152,CoinBridge,CoinBridge Pay,fintech,playable,360,640,en,2026-01-09,feature-focus,security,Book now,"Your money, clearer",Built for peace of mind,green,premium,20,0.516,81,0.739,0.746,0.398,0.397,0.195,1,2,0,0,0,0,assets/creative_500917.png
500918,20153,DriftPass,DriftPass Trips,travel,native,320,320,ja,2026-01-23,destination,last-minute deal,Watch now,Book your next trip,Special fares today,orange,trustworthy,0,0.225,72,0.99,0.491,0.432,0.857,0.813,2,0,0,0,0,0,assets/creative_500918.png
500919,20153,DriftPass,DriftPass Trips,travel,rewarded_video,360,640,pt,2026-01-29,feature-focus,power-up,Install now,Book your next trip,Special fares today,orange,trustworthy,20,0.181,58,0.748,0.357,0.53,0.727,0.533,0,1,0,0,0,0,assets/creative_500919.png
500920,20153,DriftPass,DriftPass Trips,travel,interstitial,360,640,pt,2026-01-18,family,limited offer,Get offer,Fly smarter,Special fares today,blue,playful,0,0.362,82,0.87,0.588,0.42,0.714,0.294,0,1,1,0,0,0,assets/creative_500920.png
500921,20153,DriftPass,DriftPass Trips,travel,interstitial,360,640,ja,2026-01-17,testimonial,challenge,Book now,Escape this weekend,Special fares today,white,premium,8,0.214,62,0.883,0.794,0.189,0.99,0.295,1,1,0,1,0,0,assets/creative_500921.png
500922,20153,DriftPass,DriftPass Trips,travel,banner,320,480,ja,2026-01-31,discount,discover,Watch now,Escape this weekend,Flexible booking options,blue,premium,0,0.096,49,0.688,0.742,0.484,0.646,0.63,1,1,1,1,0,0,assets/creative_500922.png
500923,20153,DriftPass,DriftPass Trips,travel,interstitial,360,640,ja,2026-01-21,family,book now,Shop now,Dream destinations await,Hotels + flights in one tap,blue,playful,8,0.522,102,0.671,0.71,0.459,0.632,0.435,2,1,1,0,0,1,assets/creative_500923.png
500924,20154,BiteRush,BiteRush Delivery,food_delivery,native,320,320,de,2026-01-14,food-closeup,fast,Get offer,Dinner in minutes,Late-night deals available,purple,adventurous,0,0.64,61,0.77,0.788,0.271,0.571,0.431,2,2,0,0,0,1,assets/creative_500924.png
500925,20154,BiteRush,BiteRush Delivery,food_delivery,interstitial,360,640,es,2026-01-28,combo,security,Shop now,"Fast food, fast",Free delivery over $15,orange,trustworthy,12,0.323,69,0.833,0.63,0.228,0.293,0.107,3,3,0,1,0,1,assets/creative_500925.png
500926,20154,BiteRush,BiteRush Delivery,food_delivery,native,320,320,es,2026-01-19,urgency,trending,Install now,"Fast food, fast",Fresh favorites nearby,black,calm,0,0.509,62,0.944,0.343,0.264,0.54,0.24,1,2,1,1,0,0,assets/creative_500926.png
500927,20154,BiteRush,BiteRush Delivery,food_delivery,native,320,320,es,2026-01-23,urgency,2-for-1,Try for free,Hungry? We got you,Fresh favorites nearby,black,playful,0,0.314,63,0.954,0.643,0.427,0.61,0.441,3,2,1,1,0,0,assets/creative_500927.png
500928,20154,BiteRush,BiteRush Delivery,food_delivery,native,320,320,de,2026-01-12,combo,free delivery,Learn more,Hungry? We got you,Late-night deals available,purple,adventurous,0,0.527,51,0.922,0.58,0.315,0.485,0.576,1,2,0,1,0,0,assets/creative_500928.png
500929,20154,BiteRush,BiteRush Delivery,food_delivery,interstitial,360,640,es,2026-01-11,product-focus,late-night,Get offer,"Your cravings, delivered",Fresh favorites nearby,orange,premium,0,0.418,49,0.936,0.748,0.312,0.826,0.704,0,2,1,1,0,0,assets/creative_500929.png
500930,20155,FluxStream,FluxStream Now,entertainment,native,320,320,fr,2026-01-18,testimonial,exclusive,Learn more,Stream the hype,New hits every week,blue,urgent,0,0.2,45,0.892,0.412,0.28,0.828,0.686,1,1,0,0,1,1,assets/creative_500930.png
500931,20155,FluxStream,FluxStream Now,entertainment,interstitial,360,640,ja,2026-01-29,drama,exclusive,Start now,Exclusive tonight,New hits every week,black,premium,8,0.268,12,0.835,0.55,0.373,0.692,0.724,3,0,0,0,0,0,assets/creative_500931.png
500932,20155,FluxStream,FluxStream Now,entertainment,native,320,320,fr,2026-01-19,ugc,2-for-1,Claim reward,A new season drops,Cancel anytime,orange,urgent,0,0.461,50,0.821,0.541,0.142,0.922,0.619,1,2,0,0,0,1,assets/creative_500932.png
500933,20155,FluxStream,FluxStream Now,entertainment,interstitial,360,640,ja,2026-01-19,drama,trending,Get offer,Stream the hype,New hits every week,lime,playful,8,0.432,26,0.893,0.556,0.352,0.619,0.541,3,1,0,0,0,0,assets/creative_500933.png
500934,20155,FluxStream,FluxStream Now,entertainment,rewarded_video,360,640,de,2026-01-28,discount,exclusive,Get offer,Exclusive tonight,New hits every week,red,urgent,30,0.05,49,0.83,0.41,0.464,0.77,0.627,2,1,0,0,0,1,assets/creative_500934.png
500935,20155,FluxStream,FluxStream Now,entertainment,rewarded_video,360,640,fr,2026-01-31,ugc,trending,Get offer,Exclusive tonight,Start free today,lime,urgent,10,0.129,26,0.828,0.526,0.331,0.889,1.0,0,2,1,0,1,0,assets/creative_500935.png
500936,20156,VoxelRealm,VoxelRealm Quest,gaming,playable,360,640,es,2026-01-20,gameplay,challenge,Watch now,Join the arena,Free rewards for new players,lime,excited,30,0.387,43,0.591,0.192,0.479,0.645,1.0,2,0,0,0,1,0,assets/creative_500936.png
500937,20156,VoxelRealm,VoxelRealm Quest,gaming,interstitial,360,640,es,2026-01-07,competitive,competition,Claim reward,Win epic rewards,No ads in first week,purple,urgent,0,0.351,21,0.827,0.608,0.624,0.557,0.671,0,0,0,1,1,0,assets/creative_500937.png
500938,20156,VoxelRealm,VoxelRealm Quest,gaming,banner,320,480,es,2026-01-18,wanderlust,challenge,Shop now,Level up today,No ads in first week,lime,adventurous,0,0.392,52,0.514,0.213,0.548,0.848,1.0,0,2,0,0,0,0,assets/creative_500938.png
500939,20156,VoxelRealm,VoxelRealm Quest,gaming,playable,360,640,es,2026-01-20,gameplay,free rewards,Try for free,Level up today,Free rewards for new players,blue,excited,30,0.437,38,0.577,0.417,0.563,0.516,0.74,0,1,0,0,1,1,assets/creative_500939.png
500940,20156,VoxelRealm,VoxelRealm Quest,gaming,rewarded_video,360,640,de,2026-01-04,family,competition,Install now,Win epic rewards,No ads in first week,purple,calm,30,0.645,12,0.661,0.74,0.43,0.45,0.932,0,0,0,0,0,0,assets/creative_500940.png
500941,20156,VoxelRealm,VoxelRealm Quest,gaming,playable,360,640,es,2026-01-20,wanderlust,power-up,Get offer,Unlock rare gear,Free rewards for new players,orange,urgent,20,0.296,22,0.8,0.364,0.313,0.877,0.905,2,1,0,1,1,0,assets/creative_500941.png
500942,20157,BoltCart,BoltCart Club,ecommerce,banner,320,480,en,2026-01-28,drama,before/after,Book now,Limited stock,Free shipping over $25,beige,playful,0,0.503,65,0.736,0.806,0.359,0.643,0.333,1,3,0,0,0,0,assets/creative_500942.png
500943,20157,BoltCart,BoltCart Club,ecommerce,banner,320,480,fr,2026-01-26,ugc,limited offer,Learn more,Your next favorite pick,Shop bestsellers now,white,adventurous,0,0.587,48,0.953,0.826,0.175,0.235,0.495,3,2,1,0,0,1,assets/creative_500943.png
500944,20157,BoltCart,BoltCart Club,ecommerce,interstitial,360,640,en,2026-01-23,discount,limited offer,Install now,Flash sale live,Free shipping over $25,red,urgent,12,0.482,55,0.822,0.585,0.394,0.472,0.512,3,3,1,1,0,1,assets/creative_500944.png
500945,20157,BoltCart,BoltCart Club,ecommerce,native,320,320,en,2026-01-23,urgency,free shipping,Order now,New collection drop,Free shipping over $25,pink,calm,0,0.314,52,0.953,0.803,0.307,0.99,0.537,0,3,0,1,0,1,assets/creative_500945.png
500946,20157,BoltCart,BoltCart Club,ecommerce,interstitial,360,640,en,2026-01-21,testimonial,free shipping,Watch now,Limited stock,Only this weekend,lime,trustworthy,0,0.306,54,0.947,0.563,0.338,0.613,0.58,0,3,0,1,0,1,assets/creative_500946.png
500947,20157,BoltCart,BoltCart Club,ecommerce,banner,320,480,en,2026-01-21,ugc,free shipping,Shop now,Flash sale live,Only this weekend,lime,urgent,0,0.615,63,0.89,0.852,0.68,0.733,0.266,0,3,1,1,0,1,assets/creative_500947.png
500948,20158,VaultRun,VaultRun Pay,fintech,interstitial,360,640,en,2026-01-13,testimonial,cashback,Start now,Earn cashback daily,No hidden fees,blue,premium,5,0.554,54,0.99,0.668,0.087,0.389,0.434,4,0,1,0,0,1,assets/creative_500948.png
500949,20158,VaultRun,VaultRun Pay,fintech,banner,320,480,en,2026-01-16,trust,security,Start now,"Your money, clearer",Built for peace of mind,orange,adventurous,0,0.644,71,0.99,0.695,0.345,0.261,0.133,0,2,0,0,0,1,assets/creative_500949.png
500950,20158,VaultRun,VaultRun Pay,fintech,interstitial,360,640,de,2026-01-04,trust,save smarter,Start now,Secure & simple,"Fast signup, instant card",white,trustworthy,12,0.143,53,0.942,0.92,0.221,0.53,0.193,0,1,1,0,0,0,assets/creative_500950.png
500951,20158,VaultRun,VaultRun Pay,fintech,interstitial,360,640,es,2026-01-11,gameplay,exclusive,Order now,Secure & simple,No hidden fees,lime,playful,0,0.146,49,0.723,0.676,0.216,0.35,0.262,1,1,0,0,0,0,assets/creative_500951.png
500952,20158,VaultRun,VaultRun Pay,fintech,interstitial,360,640,en,2026-01-12,testimonial,security,Start now,Earn cashback daily,"Fast signup, instant card",blue,calm,0,0.125,45,0.823,0.626,0.233,0.594,0.233,0,0,1,0,0,1,assets/creative_500952.png
500953,20158,VaultRun,VaultRun Pay,fintech,banner,320,480,es,2026-01-13,trust,earn more,Watch now,Earn cashback daily,"Fast signup, instant card",white,trustworthy,0,0.33,44,0.892,0.749,0.246,0.271,0.519,1,1,0,0,0,0,assets/creative_500953.png
500954,20159,HorizonHop,HorizonHop Escapes,travel,rewarded_video,360,640,en,2026-01-17,discount,limited offer,Order now,Book your next trip,Flexible booking options,teal,excited,10,0.364,42,0.753,0.637,0.36,0.485,0.486,2,0,1,0,0,1,assets/creative_500954.png
500955,20159,HorizonHop,HorizonHop Escapes,travel,rewarded_video,360,640,en,2026-01-28,testimonial,last-minute deal,Book now,Last-minute savings,Hotels + flights in one tap,orange,adventurous,6,0.421,59,0.799,0.804,0.02,0.358,0.395,0,0,1,1,0,0,assets/creative_500955.png
500956,20159,HorizonHop,HorizonHop Escapes,travel,interstitial,360,640,en,2026-01-11,discount,challenge,Watch now,Escape this weekend,Hotels + flights in one tap,blue,trustworthy,12,0.439,39,0.788,0.697,0.177,0.71,0.548,2,2,0,0,0,0,assets/creative_500956.png
500957,20159,HorizonHop,HorizonHop Escapes,travel,interstitial,360,640,de,2026-01-14,wanderlust,last-minute deal,Order now,Fly smarter,Special fares today,teal,calm,12,0.149,74,0.693,0.636,0.02,0.833,0.58,1,0,0,0,0,0,assets/creative_500957.png
500958,20159,HorizonHop,HorizonHop Escapes,travel,rewarded_video,360,640,en,2026-01-16,wanderlust,trending,Try for free,Book your next trip,Special fares today,orange,excited,20,0.383,59,0.847,0.594,0.349,0.583,0.505,2,1,0,0,0,1,assets/creative_500958.png
500959,20159,HorizonHop,HorizonHop Escapes,travel,rewarded_video,360,640,en,2026-01-15,family,book now,Claim reward,Book your next trip,Special fares today,blue,premium,6,0.545,38,0.793,0.522,0.396,0.353,0.618,2,0,0,1,0,1,assets/creative_500959.png
500960,20160,FreshDash,FreshDash Eats,food_delivery,native,320,320,es,2026-01-23,combo,last-minute deal,Order now,"Your cravings, delivered",Free delivery over $15,purple,excited,0,0.55,32,0.779,0.662,0.387,0.475,0.628,2,3,0,1,0,1,assets/creative_500960.png
